file,rhythmic_entropy,melodic_range,hnr,spectral_centroid,spectral_bandwidth,zero_crossing_rate,rms_energy
U72RN_segment_2.mp3,-5028.522986913331,3983.4968,6.548839,1759.6690423020057,1778.8237268582084,0.08626753231609809,0.18603164
U53RN_segment_1.mp3,-5774.952538785659,4001.1685,2.1122656,2103.737289255702,1898.4584722432705,0.11377543088130775,0.17262053
S01RN_segment_1.mp3,-4537.389193022647,3992.4216,-18.897,2027.6920230516564,2237.5378341671753,0.05827829324360341,0.2158093
U13RN_segment_1.mp3,-4829.9553719939795,3033.9246,10.287982,970.7206906538146,1049.3281254228573,0.04928656105632551,0.05674326
S22RN_segment_1.mp3,-4391.316364575733,4001.748,5.8037953,2261.7390318488447,2217.403203411741,0.10758671763948116,0.17815676
U4RN_segment_2.mp3,-4791.838684780543,4000.5947,5.004209,2434.965491797405,2132.3532990621648,0.12130336042999289,0.20333767
U43RN_segment_2.mp3,-4965.816139818406,3925.7954,-3.9998024,1173.1638022324737,1377.877368634021,0.058542388503909026,0.2209346
S92RN_segment_1.mp3,-4474.027859205198,4001.425,5.344455,2243.579834199705,2238.079281674702,0.10263345660092395,0.18129347
S99RN_segment_2.mp3,-5185.74292569766,3992.851,1.5384473,2205.051112218815,2252.0038022239646,0.10246271433013504,0.18286562
U32RN_segment_1.mp3,-5005.513196871286,4001.337,-0.57960355,1726.9518048916318,1894.4442574243549,0.08484849746801706,0.12019343
U59RN_segment_1.mp3,-4869.173742635239,4001.405,6.297105,2522.494356037749,2158.5449956733214,0.13022811445007107,0.18236685
U38RN_segment_2.mp3,-4962.323086207191,3976.2988,7.714414,1643.7929987512512,1881.0367314620014,0.0659117220815565,0.18329321
S49RN_segment_2.mp3,-5282.704724723324,3978.8787,1.6718057,2151.063023941728,2252.5887526803763,0.06508750888415067,0.29194093
S15RN_segment_1.mp3,-5159.704891742546,4001.4404,0.17636886,2052.7453091432512,2186.011415818567,0.08152006429904052,0.17164023
U40RN_segment_1.mp3,-4498.537735778715,4001.1057,0.17483199,2319.2244096009863,2069.642786206874,0.11666937355632552,0.20861612
U66RN_segment_2.mp3,-6436.899518212714,3999.5112,3.103342,1349.5817510549678,1505.56713977967,0.07614098869491827,0.17102961
S07RN_segment_2.mp3,-4708.07134657712,4000.0254,20.015144,2678.625985012945,2249.3915144172106,0.1409168582311656,0.17365691
S58RN_segment_2.mp3,-4596.461396457844,4001.7896,3.1827486,1696.800813865041,1952.6218074439869,0.06346684546019901,0.16172883
S25RN_segment_2.mp3,-5388.992126054458,4001.8743,-2.9927886,1622.2904353619208,1859.856105813158,0.06339292655028429,0.16709527
